pl_name,pl_letter,hostname,hd_name,hip_name,tic_id,gaia_id,default_flag,disc_pubdate,disc_year,discoverymethod,disc_locale,disc_facility,disc_telescope,ra,dec,glon,glat,elon,elat,pl_orbper,pl_orblper,pl_orbsmax,pl_orbincl,pl_orbtper,pl_orbeccen,pl_eqt,pl_occdep,pl_insol,pl_dens,pl_trandep,pl_tranmid,pl_trandur,sy_umag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gmag,sy_gaiamag,sy_tmag,pl_controv_flag,st_metratio,st_spectype,sy_kepmag,st_rotp,pl_projobliq,x,y,z,htm20,pl_rvamp,pl_radj,pl_rade,pl_ratror,pl_ratdor,pl_trueobliq,sy_icmag,rowupdate,pl_pubdate,releasedate,dkin_flag,pl_imppar,pl_cmassj,pl_cmasse,pl_massj,pl_masse,pl_bmassj,pl_bmasse,pl_bmassprov,pl_msinij,pl_msinie,st_teff,st_met,st_radv,st_vsin,st_lum,st_logg,st_age,st_mass,st_dens,st_rad,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,soltype,sy_snum,sy_pnum,sy_mnum,cb_flag,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_nnotes,sy_pm,sy_pmra,sy_pmdec,sy_plx,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,st_spectype_simp,is_rocky,pl_radius_for_esi,pl_esi,pl_hza,pl_hzc,pl_hzd,pl_type
eps Eri b,b,eps Eri,HD 22049,HIP 16537,TIC 118572803,Gaia DR2 5164707970261630080,1,2000-12,2000,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,53.2284306,-9.4581715,195.84135,-48.05487,48.16323,-27.71455,2671.0,-19.15,3.53,78.81,2460054.0,0.07,,,,,,2460017.0,,,,,,,,,,,3.47719,2.9054,0,,K2 V,,,,0.590488370068733,0.7901391953435712,-0.1643275290247648,340435958,10.34,,,,,,,2022-07-18,2021-11,2022-07-18,0,,,,0.66,209.76675,0.66,209.76675,Mass,,,,,,,,,0.6,0.82,,,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,2,6,0,0,0,0,3,975.5865066,-975.376,20.2655,312.219,3.2026,4.616,3.71548,2.228,1.88,1.776,K,0,5.941720471147442,,,,,Unknown
eps Tau b,b,eps Tau,HD 28305,HIP 20889,TIC 17554529,Gaia DR2 48026706557926528,1,2007-05,2006,Radial Velocity,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,67.1546573,19.1802782,177.59682,-19.92339,68.46161,-2.56738,585.82,107.9,1.878,,2453492.3,0.076,,,,,,,,,,,,,,,,,3.27298,2.6539,0,[Fe/H],K0 III,,,,0.3666933392732754,0.8704001586726866,0.3285415631471557,-1786690997,93.24,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,7.19,2285.18625,Msini,7.19,2285.18625,4877.0,0.1,,,1.893,2.66,,2.57,,12.35,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,1,0,0,0,0,2,113.8901159,108.17,-35.64,21.04,47.52852,4.54,3.523,1.748,1.314,1.422,K,0,13.17166067745367,,,,0.0939132363551123,Unknown
gam1 Leo b,b,gam1 Leo,HD 89484,HIP 50583 A,TIC 95431294,,1,2010-01,2009,Radial Velocity,Ground,Bohyunsan Optical Astronomical Observatory,1.8 m Telescope,154.993208,19.841389,216.55184,54.65237,149.61127,8.8148,428.5,206.7,1.19,,2451236.0,0.144,,,,,,,,,,,,,,,,,,0.817,0,,,,,,-0.8524584453224003,0.3976309340960378,0.3394174999148226,1970675528,208.3,,,,,,,2019-01-28,2010-01,2019-01-31,0,,,,,,8.78,2790.43,Msini,8.78,2790.43,4330.0,,,2.7,,,,1.23,,31.88,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,1,1,0,0,0,0,2,346.5977496,311.0,-153.0,25.07,39.8883,0.011,1.99509,-0.179,-0.847,-0.806,,0,14.078521361381377,,,,,Unknown
gam Cep b,b,gam Cep,HD 222404,HIP 116727,TIC 367912480,Gaia DR2 2281778105591104768,1,2003-12,2003,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,354.8358233,77.6331009,118.99221,15.31627,60.0906,64.67033,913.0,49.0,,,,0.15,,,,,,2453117.0,,,,,,-1.808,-1.126,0.9,0.839,,2.92627,2.2213,0,[Fe/H],K1 III-IV,,,,0.2133017005523504,-0.0192775149217248,0.976796172166905,1027761836,25.6,,,,,,,2024-04-10,2023-07,2024-04-10,0,,,,6.6,2097.66749,6.6,2097.66749,Mass,1.41,448.13805,4775.0,0.18,,0.0,,3.19,5.7,1.27,,4.74,0,0,0,1,1,0,0,0,0,0,Published Confirmed,2,1,0,0,1,12,2,0,0,0,2,136.1249426,-49.0,127.0,70.91,14.1024,4.247,3.23006,1.661,1.19,1.038,K,0,12.801048681170917,,,,,Unknown
GQ Lup b,b,GQ Lup,,,TIC 442623945,Gaia DR2 6011522757643074304,1,2005-05,2004,Imaging,Ground,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,237.3003643,-35.6515055,338.9253,14.51078,242.93315,-15.23388,,,100.0,,,,2650.0,,,,,,,,,,,6.125,5.544,4.342,2.379,,11.2608,10.3965,0,,K7e V,,,,-0.438982586069724,-0.6837952144950163,-0.5828536641055385,-490973034,,3.0,33.6,,,,,2014-05-14,2008-06,2014-05-14,0,,,,20.0,6356.0,20.0,6356.0,Mass,,,,,,,,,0.001,0.7,,,0,0,0,0,0,0,0,0,1,0,Published Confirmed,1,1,0,0,0,0,0,0,0,1,1,27.5688043,-14.2572,-23.596,6.58678,151.169,12.76,11.593,8.605,7.702,7.096,K,0,33.6,,3.4271351228483136,,,Unknown
91 Aqr b,b,91 Aqr,HD 219449,HIP 114855,TIC 4610441,Gaia DR2 2630155547353593216,1,2013-07,2013,Radial Velocity,Ground,Lick Observatory,0.6 m Coude Auxiliary Telescope,348.9745031,-9.0878076,67.07416,-61.11327,346.30621,-4.00228,181.4,177.3,0.7,,2453472.1,0.027,,,,,,,,,,,,,,,,,3.95311,3.3221,0,[Fe/H],K0 III,,,,0.9692213083161147,-0.1888451808920973,-0.1579479444621867,-774230649,91.5,,,,,,,2014-05-14,2013-07,2014-05-14,0,,,,,,3.2,1017.0,Msini,3.2,1017.0,4665.0,-0.03,-25.75,3.9,,2.52,3.56,1.4,,11.0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,3,1,0,0,1,0,0,0,0,0,3,368.7717896,368.372,-17.1669,22.6884,44.0304,5.35,4.23946,2.263,1.69,1.597,K,0,10.056348554323725,,,,,Unknown
iot Dra b,b,iot Dra,HD 137759,HIP 75458,TIC 165722603,Gaia DR2 1614731957530945280,1,2002-09,2002,Radial Velocity,Ground,Lick Observatory,0.6 m Coude Auxiliary Telescope,231.2323227,58.9661403,93.97119,48.62777,184.94562,71.09357,510.8544,89.9,1.453,46.0,2455590.17,0.701,,,,,,,,,,,,-1.54,-0.467,0.74,0.624,,2.96828,2.2711,0,[Fe/H],K2 III,,,,-0.3228154607562851,-0.4019656083762661,0.8568627824683515,1095359429,,,,,,,,2022-05-03,2021-11,2022-05-03,0,,,,,,11.82,3756.73177,Msini,11.82,3756.73177,4504.0,0.03,,,1.722,2.48,2.65,1.54,,11.79,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,1,2,0,0,0,0,1,18.1121506,-8.1,16.2,31.92,31.32832,4.467,3.29668,1.293,0.724,0.671,K,0,15.545453494491367,,,,-0.3930829720171501,Unknown
kap CrB b,b,kap CrB,HD 142091,HIP 77655,TIC 334753043,Gaia DR2 1372702716380418688,1,2008-03,2007,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,237.8080012,35.6558818,57.01463,51.04132,222.66433,53.9335,1253.68,177.6,2.5,,2451743.5,0.04,,,,,,,,,,,,,,,,,4.52428,3.9341,0,[Fe/H],K0 III-IV,,,,-0.4328833353084424,-0.6876200057980812,0.5829157277329933,-749474428,23.78,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,1.522,483.73484,Msini,1.522,483.73484,4840.0,0.09,,,1.036,3.2,,1.33,,4.68,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,1,0,0,0,0,3,347.8771098,-8.79163,-347.766,33.2328,30.0651,5.805,4.79734,3.035,2.575,2.423,K,0,7.849990344424002,,,,1.991963090893562,Unknown
xi Aql b,b,xi Aql,HD 188310,HIP 97938,TIC 375464367,Gaia DR2 4298361114750843904,1,2008-06,2007,Radial Velocity,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,298.5624491,8.4611051,47.81277,-9.85535,302.62958,28.72199,136.97,0.0,0.625,,2453001.0,0.059,,,,,,,,,,,,0.633,0.569,2.325,2.216,,4.42501,3.8144,0,[Fe/H],K0 III,,,,0.4729125065299136,-0.8687371139718633,0.1471379895724828,1923703462,53.07,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,1.941,616.90494,Msini,1.941,616.90494,4841.0,-0.11,,,1.767,2.61,,1.74,,10.86,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,1,0,0,0,0,1,129.3413953,101.177,-80.5755,17.7725,56.1858,5.761,4.70964,2.852,2.367,2.171,K,0,8.512806255571565,,,,-1.4723022628832716,Unknown
rho CrB b,b,rho CrB,HD 143761,HIP 78459,TIC 458494003,Gaia DR2 1323427759184545536,1,1997-07,1997,Radial Velocity,Ground,Fred Lawrence Whipple Observatory,1.5 m Tillinghast Reflector Telescope,240.2600639,33.3001861,53.48367,48.92412,227.17715,52.40991,39.8438,-90.36,0.2245,,2455498.7,0.038,,,,,,2455479.62,,,,,,,,,,,5.24167,4.8248,1,[Fe/H],,,,,-0.4146130570191899,-0.7257182492830044,0.5490255327458031,1280940784,67.28,,,,,,,2023-07-11,2023-08,2023-07-11,0,,,,,,1.093,347.38645,Msini,1.093,347.38645,5817.0,-0.2,,0.8,0.26,4.25,10.2,0.95,,1.34,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,4,0,0,1,1,2,0,0,0,3,797.5220847,-198.536,-772.415,57.2216,17.4671,6.001,5.40816,4.088,3.989,3.857,,0,7.029713490100943,,,,-1.5330759574933095,Unknown
tau Boo b,b,tau Boo,HD 120136,HIP 67275,TIC 72506701,Gaia DR2 1244571953471006720,1,1997-01,1996,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,206.8134593,17.4571647,358.93289,73.89072,197.92962,26.51331,3.3124568,113.4,0.049,,2456400.94,0.011,,,,,,,,,,,,,,,,,4.36617,4.0281,0,[M/H],,,,,-0.8513735913963933,-0.4303108033906022,0.2999927005080984,-1979046250,471.73,,,,,,,2015-04-16,2015-06,2015-04-16,0,,,,,,4.32,1373.0256,Msini,4.32,1373.0256,6466.27,0.264,,,0.505,4.25,,1.32,0.6419,1.43,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,1,3,1,0,0,0,5,472.3602962,-467.909,64.6948,63.8638,15.6521,4.966,4.48635,3.617,3.546,3.507,,0,11.114575447148969,,,,-2.298234922881804,Unknown
ups And b,b,ups And,HD 9826,HIP 7513,TIC 189576919,Gaia DR2 348020448377061376,1,1997-01,1996,Radial Velocity,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,24.1983534,41.4038147,132.00045,-20.66791,38.54864,28.97913,4.617033,324.9,0.059222,,2450005.368,0.0215,,,,,,,,,,,,,,,,,3.98687,3.6137,0,,F8 V,,,,0.6841600702001371,0.3074500943103347,0.6613618055590372,1454011361,70.51,,,,,,,2019-01-28,2011-01,2019-01-31,0,,,,,,0.6876,218.531,Msini,0.6876,218.531,,,,,,,5.0,1.3,,1.56,0,0,0,1,0,1,0,0,0,0,Published Confirmed,2,3,0,0,1,10,1,0,0,0,5,419.8574185,-172.248,-382.898,74.5711,13.4054,4.625,4.09565,3.175,2.957,2.859,F,0,6.02334424178913,,,,,Unknown
ups And c,c,ups And,HD 9826,HIP 7513,TIC 189576919,Gaia DR2 348020448377061376,1,1999-12,1999,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,24.1983534,41.4038147,132.00045,-20.66791,38.54864,28.97913,241.258,241.7,0.827774,,2450157.78,0.2596,,,,,,,,,,,,,,,,,3.98687,3.6137,0,,F8 V,,,,0.6841600702001371,0.3074500943103347,0.6613618055590372,1454011361,68.14,,,,,,,2019-01-28,2011-01,2019-01-31,0,,,,,,1.981,629.595,Msini,1.981,629.595,,,,,,,5.0,1.3,,1.56,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,3,0,0,1,10,1,0,0,0,5,419.8574185,-172.248,-382.898,74.5711,13.4054,4.625,4.09565,3.175,2.957,2.859,F,0,8.57078149877159,,,,,Unknown
ups And d,d,ups And,HD 9826,HIP 7513,TIC 189576919,Gaia DR2 348020448377061376,1,1999-12,1999,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,24.1983534,41.4038147,132.00045,-20.66791,38.54864,28.97913,1276.46,258.82,2.51329,,2451347.48,0.2987,,,,,,,,,,,,,,,,,3.98687,3.6137,0,,F8 V,,,,0.6841600702001371,0.3074500943103347,0.6613618055590372,1454011361,56.26,,,,,,,2019-01-28,2011-01,2019-01-31,0,,,,,,4.132,1313.22,Msini,4.132,1313.22,,,,,,,5.0,1.3,,1.56,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,3,0,0,1,10,1,0,0,0,5,419.8574185,-172.248,-382.898,74.5711,13.4054,4.625,4.09565,3.175,2.957,2.859,F,0,10.950799549631723,,,,,Unknown
V0391 Peg b,b,V0391 Peg,,,TIC 397595169,Gaia DR2 1891930796082743680,1,2007-09,2007,Pulsation Timing Variations,Ground,Multiple Observatories,Multiple Telescopes,331.0504119,26.4188227,82.4858,-23.02991,344.26891,35.49605,1170.0,,1.7,,,0.0,,,,,,,,14.163,13.3296,15.0221,15.249,15.418,15.444,12.026,8.951,14.2942,14.5897,14.786,0,,,,,,0.7836610694336018,-0.4334894992577926,0.444929412702073,395957914,,,,,,,,2015-05-14,2007-09,2015-05-14,0,,,,,,3.2,1017.056,Msini,3.2,1017.056,29300.0,,,0.099,,5.4,10.0,0.5,,0.23,0,1,0,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,6.1376502,-4.82198,-3.79727,0.8073,1195.98,14.407,14.769,15.166,15.162,15.376,,0,10.056533131571458,,,,,Unknown
11 Com b,b,11 Com,HD 107383,HIP 60202,TIC 72437047,Gaia DR2 3946945413106333696,1,2008-01,2007,Radial Velocity,Ground,Xinglong Station,2.16 m Telescope,185.1787793,17.7932516,264.13775,78.28058,177.4179,18.33392,323.21,91.33,1.178,,2454519.4,0.238,,,,,,,,,,,,0.639,0.732,2.358,2.27,,4.44038,3.8379,0,[Fe/H],G8 III,,,,-0.9482785552292412,-0.0859459971507971,0.3055831593299899,-2043213473,288.63,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,15.464,4914.89849,Msini,15.464,4914.89849,4874.0,-0.26,,,1.978,2.45,,2.09,,13.76,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,1,2,0,0,0,0,2,140.3836266,-109.241,88.1701,10.7104,93.1846,5.726,4.72307,2.943,2.484,2.282,G,0,17.00218944119171,,,,-0.8295641519563756,Unknown
alf Ari b,b,alf Ari,HD 12929,HIP 9884,TIC 306349516,,1,2011-05,2010,Radial Velocity,Ground,Bohyunsan Optical Astronomical Observatory,1.8 m Telescope,31.793286,23.462421,144.57834,-36.20556,37.66242,9.96514,380.8,89.16,1.2,,2451213.52,0.25,,,,,,,,,,,,-0.62,1.645,-0.467,-0.701,,,0.793,0,,,,,,0.7796814001295023,0.483296471209367,0.3981475043356074,-641703371,41.1,,,,,,,2019-01-28,2011-05,2019-01-31,0,,,,,,1.8,572.07,Msini,1.8,572.07,4553.0,,-14.6,3.1,,,,1.5,,13.9,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,1,0,0,0,0,0,240.4100663,191.0,-146.0,49.48,20.21019,3.156,2.00538,-0.196,-0.749,-0.783,,0,8.301369106902483,,,,,Unknown
FU Tau b,b,FU Tau,,,TIC 58544613,Gaia DR2 149629483705467008,1,2009-02,2008,Imaging,Space,Spitzer Space Telescope,0.85 m Spitzer Space Telescope,65.8974962,25.0506711,172.11406,-16.9613,68.24265,3.41328,,,800.0,,,,2375.0,,,,,,,19.5013,16.86,14.7427,13.0581,8.595,7.817,6.071,4.596,18.7296,15.2412,13.7781,0,,M7.25,,,,0.3699564537902942,0.8269510579612583,0.4234196146090371,854535176,,,,,,,,2016-03-09,2009-02,2016-03-10,0,,,,16.0,5085.28,16.0,5085.28,Mass,,,2838.0,,,,-0.699,,0.001,0.05,,,0,0,0,0,0,0,0,0,1,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,,,,,,18.131,,10.781,9.945,9.324,M,0,17.196429761944472,,,,,Unknown
HN Peg b,b,HN Peg,HD 206860,HIP 107350,TIC 301880196,Gaia DR2 1772187382746856320,1,2007-01,2006,Imaging,Space,Spitzer Space Telescope,0.85 m Spitzer Space Telescope,326.1315705,14.7714524,69.85975,-28.27039,333.91965,26.63305,,,773.0,,,,,,,,,,,,,,,4.506,4.294,4.558,4.488,,5.82363,5.4198,0,,G0 V,,4.5,,0.8028778748549608,-0.5388696254846547,0.25496400686844,575057735,,1.051,11.777,,,,,2014-05-14,2007-01,2014-05-14,0,,,,21.9987,6991.57,21.9987,6991.57,Mass,,,,,,10.0,,,0.3,,,,0,0,0,0,0,0,0,0,1,0,Published Confirmed,1,1,0,0,1,0,1,0,0,0,0,257.2932473,231.086,-113.133,55.1631,18.1186,6.533,5.97707,4.793,4.598,4.559,G,0,11.777,,,,,Unknown
HU Aqr AB b,b,HU Aqr,,,TIC 364173220,Gaia DR2 6911950900211768704,1,2011-06,2011,Eclipse Timing Variations,Ground,Yunnan Astronomical Observatory,2.4 m Lijiang Station Telescope,316.9921976,-5.2948694,44.76195,-32.63809,317.81675,10.6902,2390.0,,3.6,90.0,,0.0,,,,,,,,,,,,13.769,13.412,11.592,8.967,,16.4718,16.06,1,,,,,,0.7281405068738149,-0.6791874122986756,-0.0922814240493318,-1099844324,,,,,,,,2019-10-18,2011-06,2019-10-24,0,,5.9,1875.197,,,5.9,1875.197,Msin(i)/sin(i),5.9,1875.197,,,,,,,,0.88,,,0,0,0,0,0,0,0,1,0,0,Published Confirmed,2,2,0,1,0,0,0,0,0,0,6,98.6768407,-68.58,-70.95,,,16.281,16.183,14.177,13.893,13.634,,0,12.331492217665064,,,,,Unknown
HU Aqr AB c,c,HU Aqr,,,TIC 364173220,Gaia DR2 6911950900211768704,1,2011-06,2011,Eclipse Timing Variations,Ground,Yunnan Astronomical Observatory,2.4 m Lijiang Station Telescope,316.9921976,-5.2948694,44.76195,-32.63809,317.81675,10.6902,4368.0,3.4,5.4,90.0,2450299.4,0.51,,,,,,,,,,,,13.769,13.412,11.592,8.967,,16.4718,16.06,1,,,,,,0.7281405068738149,-0.6791874122986756,-0.0922814240493318,-1099844324,,,,,,,,2019-10-18,2011-06,2019-10-24,0,,4.5,1430.235,,,4.5,1430.235,Msin(i)/sin(i),4.5,1430.235,,,,,,,,0.88,,,0,0,0,0,0,0,0,1,0,0,Published Confirmed,2,2,0,1,0,0,0,0,0,0,6,98.6768407,-68.58,-70.95,,,16.281,16.183,14.177,13.893,13.634,,0,11.26684882743343,,,,,Unknown
LkCa 15 b,b,LkCa 15,,,TIC 118681038,Gaia DR2 144936836795636864,1,2015-11,2015,Imaging,Ground,Large Binocular Telescope Observatory,Large Binocular Telescope,69.8241791,22.3508662,176.68976,-15.98175,71.39799,0.20507,,,14.7,50.0,,,,,,,,,,15.3616,10.3439,13.7398,10.1416,7.504,7.207,5.696,3.565,15.4641,11.5887,10.7873,1,,,11.488,,,0.3189904784477153,0.8681210615364037,0.3802773950376294,2013187958,,,,,,,,2015-12-02,2015-11,2015-12-03,0,,,,,,,,,,,4194.0,,,,,,,,,1.61,0,0,0,0,0,0,0,0,1,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,2,20.2932185,10.4712,-17.383,6.29465,158.152,13.008,12.025,9.424,8.6,8.163,,0,,,,,,Unknown
NN Ser c,c,NN Ser,,,TIC 172608008,Gaia DR2 1191504471436192512,1,2010-10,2010,Eclipse Timing Variations,Ground,Multiple Observatories,Multiple Telescopes,238.2337015,12.9120871,23.65252,45.33887,232.61119,32.3206,5573.55,43.0,5.35,,2454016.0,0.08,,,,,,,,16.0191,16.7027,16.8794,17.0259,15.881,15.775,12.529,8.963,16.3937,16.5905,16.7986,0,,,,,,-0.5131438742848475,-0.8287043463752914,0.2234557463629829,1993512865,,,,,,,,2014-05-14,2014-01,2014-05-14,0,,,,7.33,2329.6,7.33,2329.6,Mass,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,Published Confirmed,2,2,0,1,0,0,0,0,0,0,1,66.4600479,-30.0852,-59.2606,1.91664,515.818,16.682,16.943,16.907,16.254,16.168,,0,13.256446370747751,,,,,Unknown
NN Ser d,d,NN Ser,,,TIC 172608008,Gaia DR2 1191504471436192512,1,2010-10,2010,Eclipse Timing Variations,Ground,Multiple Observatories,Multiple Telescopes,238.2337015,12.9120871,23.65252,45.33887,232.61119,32.3206,2883.5,-111.0,3.43,,2458106.0,0.19,,,,,,,,16.0191,16.7027,16.8794,17.0259,15.881,15.775,12.529,8.963,16.3937,16.5905,16.7986,0,,,,,,-0.5131438742848475,-0.8287043463752914,0.2234557463629829,1993512865,,,,,,,,2014-05-14,2014-01,2014-05-14,0,,,,2.3,731.0,2.3,731.0,Mass,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,Published Confirmed,2,2,0,1,0,0,0,0,0,0,1,66.4600479,-30.0852,-59.2606,1.91664,515.818,16.682,16.943,16.907,16.254,16.168,,0,9.008222937420152,,,,,Unknown
nu Oph b,b,nu Oph,HD 163917,HIP 88048,TIC 9815387,Gaia DR2 4164319171169516160,1,2012-12,2012,Radial Velocity,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,269.7566013,-9.7741342,18.16751,6.97417,269.74928,13.66494,529.93,9.4,1.765,,2451506.0,0.126,,,,,,,,,,,,-1.506,-0.662,1.133,1.083,,3.09653,2.4836,0,[Fe/H],K0 III,,,,-0.0041864332826864,-0.9854757457925792,-0.169764625970575,953920305,287.6,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,21.548,6848.56651,Msini,21.548,6848.56651,4887.0,0.1,,,1.895,2.64,,2.61,,12.24,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,1,0,0,0,0,0,0,116.4302366,-10.0,-116.0,21.64,46.2107,4.314,3.31216,1.732,1.289,1.225,K,0,18.99036123292996,,,,-0.0497412803106775,Unknown
nu Oph c,c,nu Oph,HD 163917,HIP 88048,TIC 9815387,Gaia DR2 4164319171169516160,1,2012-12,2012,Radial Velocity,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,269.7566013,-9.7741342,18.16751,6.97417,269.74928,13.66494,3180.6,8.54,5.829,,2449885.9,0.179,,,,,,,,,,,,-1.506,-0.662,1.133,1.083,,3.09653,2.4836,0,[Fe/H],K0 III,,,,-0.0041864332826864,-0.9854757457925792,-0.169764625970575,953920305,175.47,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,23.693,7530.30845,Msini,23.693,7530.30845,4887.0,0.1,,,1.895,2.64,,2.61,,12.24,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,1,0,0,0,0,0,0,116.4302366,-10.0,-116.0,21.64,46.2107,4.314,3.31216,1.732,1.289,1.225,K,0,19.600670227324084,,,,5.1241519712482,Unknown
NY Vir b,b,NY Vir,,,TIC 175402069,Gaia DR2 3637481302758519040,1,2012-02,2011,Eclipse Timing Variations,Ground,Multiple Observatories,Multiple Telescopes,204.7005847,-2.0303873,326.17234,58.68771,203.63073,7.67833,3160.0,348.0,,,2453472.0,0.15,,,,,,,,12.9288,13.5799,16.3646,14.2332,14.213,14.28,12.944,9.248,13.7447,13.3943,14.021,0,,,,,,-0.9079335337213732,-0.417613992763543,-0.0354295271251485,-661795,,,,,,,,2019-10-18,2019-05,2019-10-24,0,,,,,,2.66,845.4278,Msini,2.66,845.4278,32780.0,,,,1.375,5.74,,0.46,187.9524,0.15,0,0,0,0,0,0,0,1,0,0,Published Confirmed,2,2,0,1,0,0,0,0,0,0,1,13.390667,-6.11243,-11.9142,1.81161,544.024,13.427,13.496,14.594,14.646,14.635,,0,9.455667121382891,,,,,Unknown
Oph 11 b,b,Oph 11,,,TIC 392045047,Gaia DR2 6049407594709184256,1,2007-05,2006,Imaging,Ground,Gemini Observatory,8.19 m Gemini North Telescope,245.604961,-24.0872219,352.67855,17.80321,247.82201,-2.50633,7300000.0,,243.0,,,,2175.0,,,,,,,,,,,12.813,12.37,11.876,7.868,,18.912,16.9778,0,,M9,,,,-0.3770614649983568,-0.8314187329957623,-0.4081268700257488,431770170,,,,,,,,2016-03-09,2007-05,2016-03-10,0,,,,14.0,4449.62,14.0,4449.62,Mass,,,2375.0,,,,-2.77,4.25,5.0,0.02,,,0,0,0,0,0,0,0,0,1,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,6.197166,-2.98332,-5.43182,,,,,14.472,13.804,13.423,M,0,16.447793361989376,,,,,Unknown
tau Gem b,b,tau Gem,HD 54719,HIP 34693,TIC 68984421,Gaia DR2 886479673643096448,1,2013-07,2013,Radial Velocity,Ground,Lick Observatory,0.6 m Coude Auxiliary Telescope,107.7847232,30.2449545,187.21879,17.19879,105.4442,7.75423,305.5,137.4,1.17,,2453270.7,0.031,,,,,,,,,,,,-0.93,-0.332,1.583,1.517,,4.03996,3.3457,0,[Fe/H],K2 III,,,,-0.2638646989134727,0.8225957943813587,0.5036979052303114,-1561231053,350.2,,,,,,,2014-05-14,2013-07,2014-05-14,0,,,,,,20.6,6547.0,Msini,20.6,6547.0,4388.0,0.14,22.02,1.0,,1.96,1.22,2.3,,26.8,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,0,0,0,0,0,1,57.6443033,-31.4941,-48.2803,8.87786,112.537,5.667,4.37799,2.377,1.821,1.681,K,0,18.70742934517326,,,,,Unknown
75 Cet b,b,75 Cet,HD 15779,HIP 11791,TIC 251095345,Gaia DR2 2500064286492779264,1,2012-12,2012,Radial Velocity,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,38.0391598,-1.0350269,169.94418,-54.44177,35.32138,-15.16759,696.62,-157.6,1.912,,2455056.9,0.093,,,,,,,,,,,,2.101,2.791,3.038,2.988,,5.09343,4.5054,0,[Fe/H],G3 III,,,,0.7874612811224289,0.6160993714255759,-0.0180636447604911,-1242211277,36.92,,,,,,,2023-09-19,2023-08,2023-09-19,0,,,,,,2.479,787.89662,Msini,2.479,787.89662,4809.0,0.1,,,1.714,2.69,,1.92,,10.38,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,2,0,0,1,1,0,0,0,0,1,38.5643962,-23.6193,-30.4851,12.0264,82.9613,6.366,5.3532,3.931,3.318,3.207,G,0,9.236123805965343,,,,0.2500518013736383,Unknown
